Date,Tmx,Tmx1,Tmx2,Tmx3,Tmx4,Tmx5,Tmx6,Tmx7,Tmx8,Tmx9,Tmx10,Tmx11,Tmx12,Tmx13,Tmx14,Tmx15,Tmx16,Tmx17,Tmx18,Tmx19,Tmx20,Tmx21,Tmx22,Tmx23,Tmx24,Tmx25,Tmx26,Tmx27,Tmx28,Tmx29,Tmx30,Tmx31
2014-11-23,12.3,12.7,29.2,43.8,56.4,66.8,75.8,88.2,97.7,107.7,112.0,122.0,136.5,153.0,168.5,183.6,200.1,217.79999999999998,236.2,254.7,269.5,284.9,307.79999999999995,328.59999999999997,349.4,368.79999999999995,385.69999999999993,405.5999999999999,427.7999999999999,448.7999999999999,448.7999999999999,479.4999999999999
2014-11-24,13.2,12.3,25.0,41.5,56.1,68.7,79.10000000000001,88.10000000000001,100.50000000000001,110.00000000000001,120.00000000000001,124.30000000000001,134.3,148.8,165.3,180.8,195.9,212.4,230.1,248.5,267.0,281.8,297.2,320.09999999999997,340.9,361.7,381.09999999999997,397.99999999999994,417.8999999999999,440.0999999999999,440.0999999999999,470.7999999999999
2014-11-25,15.1,13.2,25.5,38.2,54.7,69.3,81.89999999999999,92.3,101.3,113.7,123.2,133.2,137.5,147.5,162.0,178.5,194.0,209.1,225.6,243.29999999999998,261.7,280.2,295.0,310.4,333.29999999999995,354.09999999999997,374.9,394.29999999999995,411.19999999999993,431.0999999999999,431.0999999999999,461.7999999999999
2014-11-26,16.3,15.1,28.299999999999997,40.599999999999994,53.3,69.8,84.39999999999999,96.99999999999999,107.39999999999999,116.39999999999999,128.79999999999998,138.29999999999998,148.29999999999998,152.6,162.6,177.1,193.6,209.1,224.2,240.7,258.4,276.79999999999995,295.29999999999995,310.09999999999997,325.49999999999994,348.3999999999999,369.19999999999993,389.99999999999994,409.3999999999999,426.2999999999999,426.2999999999999,456.9999999999999
2014-11-27,14.9,16.3,31.4,44.599999999999994,56.89999999999999,69.6,86.1,100.69999999999999,113.29999999999998,123.69999999999999,132.7,145.1,154.6,164.6,168.9,178.9,193.4,209.9,225.4,240.5,257.0,274.7,293.09999999999997,311.59999999999997,326.4,341.79999999999995,364.69999999999993,385.49999999999994,406.29999999999995,425.69999999999993,425.69999999999993,456.3999999999999
2014-11-28,10.1,14.9,31.200000000000003,46.300000000000004,59.5,71.8,84.5,101.0,115.6,128.2,138.6,147.6,160.0,169.5,179.5,183.8,193.8,208.3,224.8,240.3,255.4,271.9,289.59999999999997,307.99999999999994,326.49999999999994,341.29999999999995,356.69999999999993,379.5999999999999,400.3999999999999,421.19999999999993,421.19999999999993,451.8999999999999
2014-11-29,12.8,10.1,25.0,41.3,56.4,69.6,81.89999999999999,94.6,111.1,125.69999999999999,138.29999999999998,148.7,157.7,170.1,179.6,189.6,193.9,203.9,218.4,234.9,250.4,265.5,282.0,299.7,318.09999999999997,336.59999999999997,351.4,366.79999999999995,389.69999999999993,410.49999999999994,410.49999999999994,441.19999999999993
2014-11-30,11.1,12.8,22.9,37.8,54.099999999999994,69.19999999999999,82.39999999999999,94.69999999999999,107.39999999999999,123.89999999999999,138.5,151.1,161.5,170.5,182.9,192.4,202.4,206.70000000000002,216.70000000000002,231.20000000000002,247.70000000000002,263.20000000000005,278.30000000000007,294.80000000000007,312.50000000000006,330.90000000000003,349.40000000000003,364.20000000000005,379.6,402.5,423.3,423.3
2014-12-01,7.9,0.0,11.1,23.9,34.0,48.9,65.2,80.3,93.5,105.8,118.5,135.0,149.6,162.2,172.6,181.6,194.0,203.5,213.5,217.8,227.8,242.3,258.8,274.3,289.40000000000003,305.90000000000003,323.6,342.0,360.5,375.3,390.7,411.5
2014-12-02,-2.7,7.9,7.9,19.0,31.8,41.9,56.8,73.1,88.19999999999999,101.39999999999999,113.69999999999999,126.39999999999999,142.89999999999998,157.49999999999997,170.09999999999997,180.49999999999997,189.49999999999997,201.89999999999998,211.39999999999998,221.39999999999998,225.7,235.7,250.2,266.7,282.2,297.3,313.8,331.5,349.9,368.4,383.2,404.0
