1;126.905178,37.590872 126.905045,37.59074 126.904394,37.590079 126.902147,37.587802 126.90115,37.586815 126.901117,37.586786 126.900547,37.586333 126.899653,37.585632 126.899376,37.585417 126.899332,37.585384 126.898964,37.585101 126.898057,37.584416 126.897552,37.584033 126.89661,37.583349 126.895978,37.582741 126.895443,37.582259
2;126.895523,37.582203 126.89606,37.582686 126.896688,37.58329 126.897625,37.58397 126.898131,37.584355 126.899039,37.585039 126.899406,37.585322 126.899451,37.585355 126.899728,37.585571 126.900623,37.586272 126.901196,37.586728 126.901232,37.58676 126.902231,37.587749 126.904478,37.590027 126.905129,37.590687 126.905262,37.590819
1;126.895379,37.582024 126.897602,37.580715 126.899667,37.579474
1;126.899969,37.579631 126.89861,37.580429 126.897883,37.580873 126.896869,37.581464 126.896783,37.581514 126.896679,37.581574 126.896648,37.581595 126.895515,37.582265
3;126.904516,37.581372 126.90416,37.580989 126.904005,37.580856 126.903664,37.580645 126.902602,37.579966 126.902046,37.579628 126.901597,37.57936 126.901484,37.579312 126.901422,37.579303 126.901394,37.5793 126.90135,37.579304 126.901269,37.579322 126.900467,37.57957 126.90021,37.579622 126.899989,37.579645 126.899931,37.579639
2;126.899943,37.579554 126.899988,37.579559 126.90019,37.579538 126.900434,37.579489 126.901235,37.579241 126.901329,37.57922 126.901394,37.579214 126.901439,37.579218 126.90152,37.579231 126.901655,37.579287 126.902112,37.57956 126.902669,37.579899 126.903731,37.580578 126.904078,37.580793 126.904243,37.580935 126.904603,37.581321
1;126.887061,37.586934 126.888077,37.586097 126.888456,37.585784 126.889036,37.585324 126.889412,37.584997 126.889644,37.584813 126.889907,37.584623 126.890197,37.584486 126.891527,37.583921 126.891666,37.583854 126.892838,37.58337 126.893478,37.583091 126.893706,37.582992 126.894284,37.582666 126.895241,37.582103 126.89538,37.582023
1;126.895515,37.582265 126.893858,37.583255 126.891725,37.584137 126.890909,37.584477 126.890199,37.584775 126.890083,37.58484 126.889824,37.585019 126.889747,37.58509 126.889448,37.58536 126.889382,37.585412 126.888541,37.586132 126.88851,37.586156 126.888217,37.586409 126.88764,37.586863 126.887398,37.58706
0;126.887918,37.579809 126.888781,37.580665 126.889425,37.581287 126.890252,37.582085
0;126.890169,37.58214 126.889342,37.581342 126.888697,37.580719 126.887833,37.579863
0;126.890641,37.578191 126.891345,37.578848 126.8922,37.579694 126.892995,37.580493
0;126.892911,37.580546 126.892115,37.579747 126.891262,37.578902 126.890558,37.578247
0;126.892919,37.580486 126.894053,37.579743 126.894585,37.57935
0;126.894658,37.579413 126.894124,37.579807 126.892987,37.580552
0;126.887036,37.58357 126.888001,37.583125 126.888214,37.583028 126.889115,37.582611 126.889582,37.582398 126.889928,37.58222 126.890179,37.582078
0;126.890242,37.582147 126.889989,37.582291 126.889638,37.582471 126.889169,37.582685 126.888268,37.583101 126.888055,37.583199 126.887091,37.583644
0;126.89299,37.580551 126.892355,37.581013 126.89191,37.581335 126.891788,37.581417 126.891725,37.581452 126.89154,37.581561 126.891522,37.581568 126.891178,37.58173 126.890753,37.58192 126.890237,37.58215
0;126.890184,37.582075 126.8907,37.581845 126.891124,37.581656 126.89147,37.581493 126.891482,37.581488 126.891662,37.581383 126.891723,37.581349 126.891839,37.581271 126.892282,37.58095 126.892917,37.580488
