1;126.882395,37.591008 126.882536,37.59088 126.884352,37.589305 126.885704,37.588135 126.887059,37.586935
1;126.887399,37.58706 126.887235,37.587196 126.887188,37.587236 126.885971,37.588278 126.884468,37.589573 126.882678,37.591113
0;126.87996,37.580658 126.880219,37.58089 126.8804,37.581022 126.88056,37.581106 126.880757,37.581157 126.880876,37.581175 126.881046,37.581193 126.881325,37.581196 126.881487,37.581167 126.881635,37.581118 126.88208,37.580952 126.882276,37.580888 126.882413,37.580853 126.882656,37.580795 126.882844,37.580757 126.883113,37.580739 126.883541,37.58075 126.883711,37.58074 126.883823,37.580729 126.884165,37.580665
0;126.883838,37.580814 126.883722,37.580825 126.883543,37.580836 126.883116,37.580824 126.882862,37.580841 126.882685,37.580877 126.882445,37.580935 126.882313,37.580968 126.882123,37.58103 126.881679,37.581196 126.88152,37.581249 126.881336,37.581282 126.881038,37.581278 126.880859,37.581259 126.88073,37.58124 126.880513,37.581183 126.880334,37.58109 126.880142,37.58095 126.879879,37.580714
1;126.887063,37.586994 126.886189,37.586339 126.885525,37.585836
1;126.8856,37.585774 126.886263,37.586278 126.887137,37.586932
1;126.885525,37.585836 126.884817,37.585308 126.884359,37.584959
1;126.884434,37.584897 126.884891,37.585246 126.885599,37.585774
0;126.887092,37.583644 126.886179,37.584096 126.885852,37.584261 126.884934,37.584725 126.884424,37.584965
0;126.884369,37.584891 126.884877,37.584652 126.885794,37.584189 126.886121,37.584023 126.887035,37.583571
3;126.884977,37.581589 126.883957,37.582196 126.882477,37.583074 126.882071,37.583314
2;126.882006,37.583246 126.882412,37.583005 126.883893,37.582127 126.884912,37.581521
1;126.88207,37.583314 126.881592,37.583591 126.880831,37.584035 126.87959,37.584828 126.879363,37.584955
3;126.879301,37.584885 126.879525,37.58476 126.880765,37.583967 126.881529,37.583522 126.882007,37.583245
1;126.878638,37.581443 126.881553,37.582979 126.882068,37.583244
1;126.882009,37.583316 126.881494,37.583051 126.878579,37.581514
1;126.882072,37.583247 126.882497,37.583519 126.882776,37.583711 126.884433,37.584896
1;126.884361,37.58496 126.882704,37.583775 126.882427,37.583584 126.882005,37.583313
0;126.887022,37.583635 126.886169,37.582816 126.885529,37.582183 126.884903,37.581582
0;126.884986,37.581528 126.885612,37.582129 126.886252,37.582762 126.887105,37.58358
0;126.879381,37.584902 126.879516,37.585123 126.879725,37.585413 126.879802,37.585493 126.879937,37.585612 126.880063,37.585706 126.880215,37.585796 126.880424,37.585914 126.880612,37.58599 126.880822,37.586052 126.880916,37.586077 126.881004,37.586102 126.881324,37.58621 126.881459,37.586262 126.881561,37.586312 126.881651,37.586368 126.881712,37.586426 126.882415,37.587135 126.883024,37.587787 126.883361,37.587612 126.883888,37.587266 126.884244,37.587002 126.884256,37.58699 126.884747,37.58656 126.885017,37.586289 126.885228,37.5861 126.885519,37.58578
0;126.885606,37.58583 126.885312,37.586154 126.8851,37.586344 126.884829,37.586616 126.884339,37.587044 126.884324,37.587059 126.883959,37.58733 126.883425,37.587681 126.882998,37.587903 126.882329,37.587187 126.881628,37.58648 126.881575,37.586429 126.881499,37.586382 126.881407,37.586337 126.88128,37.586288 126.880965,37.586182 126.88088,37.586158 126.880786,37.586132 126.880569,37.586069 126.880368,37.585988 126.880151,37.585865 126.879994,37.585771 126.87986,37.585672 126.879719,37.585548 126.879634,37.58546 126.87942,37.585162 126.879284,37.584939
1;126.881019,37.577438 126.876796,37.579931 126.876279,37.580265
1;126.876211,37.580199 126.87673,37.579863 126.880954,37.57737
0;126.88103,37.577378 126.881081,37.577432 126.881315,37.577538 126.881606,37.577855 126.881898,37.578185 126.882228,37.578542 126.882308,37.578651 126.882338,37.578734 126.882351,37.578817 126.882354,37.578908 126.882342,37.578976 126.882315,37.579049 126.882258,37.579147 126.88215,37.579258 126.881706,37.579479 126.88149,37.579581 126.880914,37.579909 126.880194,37.580294 126.880043,37.58037
0;126.879666,37.580468 126.879733,37.580423 126.879985,37.580298 126.880135,37.580222 126.880853,37.579839 126.881431,37.579509 126.88165,37.579406 126.882076,37.579194 126.882165,37.579102 126.882214,37.579019 126.882236,37.578958 126.882246,37.578903 126.882244,37.578823 126.882232,37.578752 126.882208,37.578685 126.882138,37.578589 126.88181,37.578235 126.881518,37.577905 126.881242,37.577603 126.881009,37.577498 126.880944,37.57743
1;126.887061,37.586934 126.888077,37.586097 126.888456,37.585784 126.889036,37.585324 126.889412,37.584997 126.889644,37.584813 126.889907,37.584623 126.890197,37.584486 126.891527,37.583921 126.891666,37.583854 126.892838,37.58337 126.893478,37.583091 126.893706,37.582992 126.894284,37.582666 126.895241,37.582103 126.89538,37.582023
1;126.895515,37.582265 126.893858,37.583255 126.891725,37.584137 126.890909,37.584477 126.890199,37.584775 126.890083,37.58484 126.889824,37.585019 126.889747,37.58509 126.889448,37.58536 126.889382,37.585412 126.888541,37.586132 126.88851,37.586156 126.888217,37.586409 126.88764,37.586863 126.887398,37.58706
0;126.884349,37.58091 126.884454,37.580994 126.884987,37.581529
0;126.884902,37.581582 126.884373,37.581051 126.884272,37.58097
2;126.884912,37.581521 126.885928,37.580915 126.886871,37.580377 126.887843,37.579802
2;126.887908,37.57987 126.886934,37.580446 126.885992,37.580983 126.884977,37.581589
0;126.887918,37.579809 126.888781,37.580665 126.889425,37.581287 126.890252,37.582085
0;126.890169,37.58214 126.889342,37.581342 126.888697,37.580719 126.887833,37.579863
0;126.886986,37.579098 126.886859,37.579231 126.886601,37.579395 126.886167,37.579663 126.8852,37.580232 126.884607,37.580591 126.884501,37.580638 126.884415,37.580678
0;126.884156,37.580667 126.884196,37.580654 126.884365,37.580602 126.884448,37.580564 126.884548,37.58052 126.885135,37.580164 126.886102,37.579595 126.886534,37.579328 126.886781,37.579171 126.8869,37.579046
0;126.887036,37.58357 126.888001,37.583125 126.888214,37.583028 126.889115,37.582611 126.889582,37.582398 126.889928,37.58222 126.890179,37.582078
0;126.890242,37.582147 126.889989,37.582291 126.889638,37.582471 126.889169,37.582685 126.888268,37.583101 126.888055,37.583199 126.887091,37.583644
